year,dist_id,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted,dem_won_2016,dem_vote_share_2016
2010,TX_1,111.0,20527.0,0.602,-0.279,0.601,-0.114,57.0,0,0.0,1,0.590804598,0.581632653,21117.0,36.7,672.0,8.8,0.08292895902201709,0.1762448283748103,0.196941031345073,0.7711844321087756,0.0,0.0,0.24618753452078296
2012,TX_1,112.0,20527.0,0.602,-0.279,0.612,-0.321,59.0,0,0.0,1,0.443678161,0.5204081629999999,21465.0,36.5,676.0,8.2,0.07979974785564736,0.18118654179517774,0.19382190053805806,0.7676177424075283,1.0,0.0,0.24618753452078296
2014,TX_1,113.0,20527.0,0.602,-0.279,0.7759999999999999,-0.63,61.0,0,0.27376763431401296,1,0.462068966,0.540816327,22178.0,36.6,704.0,6.7,0.09005035221295801,0.18572236275198906,0.19889474858266026,0.7680150509484707,0.0,0.0,0.24618753452078296
2016,TX_1,114.0,20527.0,0.602,-0.279,0.7240000000000001,-0.438,63.0,0,0.22533656435110394,1,0.432183908,0.448979592,22936.0,36.8,751.0,7.2,0.0928977965405059,0.18083833169623886,0.1829240597156332,0.7637052672643803,0.0,0.0,0.24618753452078296
2006,TX_10,109.0,20530.0,0.45,0.09,0.38,0.223,44.0,0,0.0,0,0.464367816,0.484848485,28995.0,32.5,1095.0,5.4,0.14644198197434194,0.09618591963364476,0.15079998869273933,0.7229780026666289,1.0,0.0,0.4013814710529041
2008,TX_10,110.0,20530.0,0.45,0.09,0.448,-0.013,46.0,0,0.4222216966909265,0,0.535632184,0.5,31801.0,33.6,1183.0,4.1,0.14707812632475822,0.11123520588509288,0.14120705951559773,0.7234506674426371,0.0,0.0,0.4013814710529041
2010,TX_10,111.0,20530.0,0.45,0.09,0.462,-0.267,48.0,0,0.4446586141603653,1,0.590804598,0.581632653,31094.0,33.5,1173.0,7.3,0.1506681314785462,0.11129856397593366,0.14632110297861115,0.7347869461351846,0.0,0.0,0.4013814710529041
2012,TX_10,112.0,20530.0,0.45,0.09,0.44,0.217,50.0,0,0.3381903170733934,1,0.443678161,0.5204081629999999,30789.0,35.7,1091.0,7.0,0.15561442802228995,0.09922301524313606,0.1487060139354518,0.7879080158503761,1.0,0.0,0.4013814710529041
2014,TX_10,113.0,20530.0,0.45,0.09,0.507,0.247,52.0,0,0.3746090890944175,1,0.462068966,0.540816327,33107.0,36.0,1133.0,4.7,0.16200199997665396,0.097988480030713,0.1508205481388674,0.771395664642047,0.0,0.0,0.4013814710529041
2016,TX_10,114.0,20530.0,0.45,0.09,0.505,0.318,54.0,0,0.3544352205402161,1,0.432183908,0.448979592,35810.0,35.8,1224.0,5.3,0.1654423196517413,0.10869845110385573,0.1461612834266169,0.7357378148320896,0.0,0.0,0.4013814710529041
2006,TX_11,109.0,20531.0,0.59,0.364,0.482,0.322,58.0,0,0.22114396169221984,0,0.464367816,0.484848485,20012.0,36.6,593.0,4.6,0.08557836038383729,0.04081997039913942,0.19573163263649815,0.8295914166358017,1.0,0.0,0.0
2008,TX_11,110.0,20531.0,0.59,0.364,0.5820000000000001,0.321,60.0,0,0.0,0,0.535632184,0.5,23260.0,36.0,634.0,3.3,0.0790918766540099,0.04253825796801289,0.2059975837072834,0.8704521919226786,0.0,0.0,0.0
2010,TX_11,111.0,20531.0,0.59,0.364,0.655,0.12,62.0,0,0.0,1,0.590804598,0.581632653,21939.0,36.6,643.0,6.6,0.0823461885522547,0.0387691435451888,0.19747760592890312,0.8867589046517078,0.0,0.0,0.0
2012,TX_11,112.0,20531.0,0.59,0.364,0.6609999999999999,0.613,64.0,0,0.1603864411312429,1,0.443678161,0.5204081629999999,23903.0,36.4,697.0,4.6,0.08296423981587328,0.039335784829038115,0.19661069811932871,0.8865972060746226,1.0,0.0,0.0
2014,TX_11,113.0,20531.0,0.59,0.364,0.621,0.687,66.0,0,0.19102279347509468,1,0.462068966,0.540816327,26231.0,35.8,759.0,4.2,0.09317081135494804,0.0379451845914483,0.2025034106135866,0.8650247142978589,0.0,0.0,0.0
2016,TX_11,114.0,20531.0,0.59,0.364,0.5820000000000001,0.29600000000000004,68.0,0,0.0,1,0.432183908,0.448979592,26206.0,34.9,781.0,6.7,0.09240900181258696,0.04130353454453484,0.19776034860683725,0.8843013636555241,0.0,0.0,0.0
2006,TX_12,109.0,29762.0,0.392,0.233,0.389,0.09,63.0,0,0.2768496021508069,0,0.464367816,0.484848485,23988.0,33.7,925.0,6.8,0.10213587472803604,0.05619678133231365,0.1808718568426999,0.744535739362262,1.0,0.0,0.2789942424342504
2008,TX_12,110.0,29762.0,0.392,0.233,0.44,0.141,65.0,0,0.3170909494817664,0,0.535632184,0.5,27024.0,33.1,950.0,5.5,0.09805165193513456,0.0608399370176299,0.16516032602349426,0.7971694808379458,0.0,0.0,0.2789942424342504
2010,TX_12,111.0,29762.0,0.392,0.233,0.395,0.59,67.0,0,0.31165691594167755,1,0.590804598,0.581632653,26303.0,32.9,971.0,9.7,0.1096193534271201,0.06740347827115377,0.1687334054770057,0.7767283435931097,0.0,0.0,0.2789942424342504
2012,TX_12,112.0,29762.0,0.392,0.233,0.341,0.586,69.0,0,0.2591358990264031,1,0.443678161,0.5204081629999999,30134.0,35.0,998.0,6.3,0.11636878520947835,0.09052904515877397,0.16547459149451618,0.8088449780399977,1.0,0.0,0.2789942424342504
2014,TX_12,113.0,29762.0,0.392,0.233,0.426,0.596,71.0,0,0.27336397370609233,1,0.462068966,0.540816327,30356.0,35.1,1079.0,5.8,0.12804280433369908,0.09007233484963087,0.1677337566182659,0.7928189817724701,0.0,0.0,0.2789942424342504
2016,TX_12,114.0,29762.0,0.392,0.233,0.393,0.82,73.0,0,0.2694991061228968,1,0.432183908,0.448979592,31526.0,35.7,1078.0,4.8,0.1317712727980788,0.08612968131368859,0.18074641396767704,0.7901070941779711,0.0,0.0,0.2789942424342504
2006,TX_13,109.0,29572.0,0.527,0.314,0.5429999999999999,0.275,48.0,0,0.0,0,0.464367816,0.484848485,20052.0,35.7,612.0,6.1,0.07769346939524191,0.060327539085189515,0.21475148728546709,0.7970413260533282,1.0,0.0,0.0
2008,TX_13,110.0,29572.0,0.527,0.314,0.555,0.132,50.0,0,0.2363545176488871,0,0.535632184,0.5,22303.0,35.7,652.0,3.6,0.08115385498022598,0.06369150978757257,0.19916620132030874,0.8345636326084129,0.0,0.0,0.0
2010,TX_13,111.0,29572.0,0.527,0.314,0.596,0.224,52.0,0,0.22353062922830816,1,0.590804598,0.581632653,22586.0,36.1,658.0,7.2,0.09002220100367958,0.056341115699743566,0.201146389799014,0.8541619157891949,0.0,0.0,0.0
2012,TX_13,112.0,29572.0,0.527,0.314,0.5529999999999999,0.664,54.0,0,0.0,1,0.443678161,0.5204081629999999,24013.0,35.5,684.0,5.1,0.0869436728778762,0.049754558952027114,0.19512669872910554,0.8662939467346751,1.0,0.0,0.0
2014,TX_13,113.0,29572.0,0.527,0.314,0.5379999999999999,0.655,56.0,0,0.0,1,0.462068966,0.540816327,24514.0,36.0,722.0,4.6,0.08993604152567876,0.05443746353151936,0.1919149819935773,0.8505714160578579,0.0,0.0,0.0
2016,TX_13,114.0,29572.0,0.527,0.314,0.442,0.807,58.0,0,0.13176776538413335,1,0.432183908,0.448979592,25994.0,36.1,736.0,4.7,0.09161871078183996,0.050954099468350535,0.19353680481636815,0.8558227703164029,0.0,0.0,0.0
2006,TX_14,109.0,14290.0,0.863,-0.505,0.879,-0.477,71.0,0,0.0,0,0.464367816,0.484848485,23183.0,35.5,804.0,7.0,0.09646728928582644,0.09482496174045764,0.18206763986746705,0.7662884626148639,1.0,0.0,0.38143905115813387
2008,TX_14,110.0,14290.0,0.863,-0.505,0.741,-0.6709999999999999,73.0,0,0.3981212813040068,0,0.535632184,0.5,26840.0,35.7,868.0,4.6,0.10753934479094528,0.08161301748246202,0.17270208975423051,0.8176791199031512,0.0,0.0,0.38143905115813387
2010,TX_14,111.0,14290.0,0.863,-0.505,0.991,-0.136,75.0,0,0.0,1,0.590804598,0.581632653,26664.0,37.0,919.0,8.4,0.11069636409395113,0.0939857830372322,0.1771419179545653,0.8092471892222274,0.0,0.0,0.38143905115813387
2012,TX_14,112.0,14290.0,0.863,-0.505,0.648,-0.762,77.0,0,0.24009748505841536,1,0.443678161,0.5204081629999999,25821.0,37.2,833.0,8.8,0.1023018193010151,0.20397673359799506,0.19359876094069792,0.7158673627865219,1.0,0.0,0.38143905115813387
2014,TX_14,113.0,21360.0,0.6990000000000001,0.056,0.7859999999999999,0.338,61.0,0,0.4548779425851209,1,0.462068966,0.540816327,26990.0,36.9,834.0,6.0,0.09786158003865462,0.20012250286598765,0.19728755478485435,0.7229876352118486,0.0,0.0,0.38143905115813387
2016,TX_14,114.0,21360.0,0.6990000000000001,0.056,0.644,-0.153,63.0,0,0.368320704327041,1,0.432183908,0.448979592,29791.0,36.6,915.0,6.3,0.09869786376364774,0.19986270940467127,0.1979772873024788,0.723844083558721,0.0,0.0,0.38143905115813387
2006,TX_15,109.0,29763.0,-0.34,0.235,-0.289,0.488,66.0,1,0.5858871016914016,0,0.464367816,0.484848485,15278.0,31.2,548.0,8.0,0.060198289500456074,0.030868717291436844,0.1737531471502978,0.6725510360854781,1.0,1.0,0.6033133834354555
2008,TX_15,110.0,29763.0,-0.34,0.235,-0.37,0.472,68.0,1,0.6177718719190707,0,0.535632184,0.5,16068.0,29.8,567.0,6.5,0.057086482201800126,0.016029487737323572,0.15564666770953425,0.7819534837253508,0.0,1.0,0.6033133834354555
2010,TX_15,111.0,29763.0,-0.34,0.235,-0.398,0.295,70.0,1,0.6728629418129733,1,0.590804598,0.581632653,16657.0,31.9,568.0,10.2,0.06183440093684608,0.015969898060395855,0.16480683948831826,0.8419942534987745,0.0,1.0,0.6033133834354555
2012,TX_15,112.0,29763.0,-0.34,0.235,-0.3670000000000001,0.237,72.0,1,0.5726232488503903,1,0.443678161,0.5204081629999999,18163.0,30.0,655.0,10.2,0.07159127074019153,0.018892179493771862,0.14949336883665926,0.9000065317966471,1.0,1.0,0.6033133834354555
2014,TX_15,113.0,29763.0,-0.34,0.235,-0.369,0.19,74.0,1,0.6229142251241698,1,0.462068966,0.540816327,18324.0,30.3,666.0,8.3,0.08270379813035236,0.018900437994377985,0.14447669477675362,0.8856468588612146,0.0,1.0,0.6033133834354555
2016,TX_15,114.0,29763.0,-0.34,0.235,-0.397,0.189,76.0,1,0.5552414390588665,1,0.432183908,0.448979592,20239.0,30.7,669.0,6.2,0.0800695596656914,0.015762910178700382,0.14883245568531844,0.8003171632425308,0.0,1.0,0.6033133834354555
2006,TX_16,109.0,29764.0,-0.321,0.304,-0.299,0.506,62.0,1,0.6848166812783429,0,0.464367816,0.484848485,15885.0,30.9,633.0,8.1,0.06998810704518035,0.029029686589870526,0.13194739621572188,0.7531818305418522,1.0,1.0,1.0
2008,TX_16,110.0,29764.0,-0.321,0.304,-0.341,0.414,64.0,1,1.0,0,0.535632184,0.5,17666.0,31.4,681.0,4.9,0.07736266167147138,0.030514271615161983,0.14139314332873426,0.8137833924882056,0.0,1.0,1.0
2010,TX_16,111.0,29764.0,-0.321,0.304,-0.407,0.37,66.0,1,1.0,1,0.590804598,0.581632653,17574.0,32.1,714.0,9.1,0.07895947592134638,0.0327509946724247,0.1434223528120082,0.7836149611280447,0.0,1.0,1.0
2012,TX_16,112.0,29764.0,-0.321,0.304,-0.36,0.237,68.0,1,0.6135628235762645,1,0.443678161,0.5204081629999999,20280.0,31.7,793.0,10.5,0.0926116237221416,0.038652147272357586,0.1458117504187489,0.8293620770497948,1.0,1.0,1.0
2014,TX_16,113.0,21361.0,-0.305,-0.33,-0.366,-0.37,42.0,1,0.6651732416724611,1,0.462068966,0.540816327,20716.0,32.1,773.0,7.5,0.09516542762558383,0.04340044012480177,0.14978932221324565,0.8254380166638104,0.0,1.0,1.0
2016,TX_16,114.0,21361.0,-0.305,-0.33,-0.299,-0.285,44.0,1,0.6982253545045427,1,0.432183908,0.448979592,22125.0,32.1,821.0,5.7,0.09721874898067913,0.039953301512400376,0.13869831363552346,0.8174912746132017,0.0,1.0,1.0
2006,TX_17,109.0,29144.0,-0.226,0.5,-0.2,0.652,55.0,1,0.5191831221670713,0,0.464367816,0.484848485,19488.0,31.7,721.0,7.9,0.08255023609375993,0.10131774902774544,0.19164884494039428,0.7998193123989809,1.0,0.0,0.3669307685789339
2008,TX_17,110.0,29144.0,-0.226,0.5,-0.269,0.579,57.0,1,0.5904609883795173,0,0.535632184,0.5,21192.0,31.8,774.0,4.6,0.08886140896098754,0.09695623640692712,0.18142854043617154,0.8089973261306996,0.0,0.0,0.3669307685789339
2010,TX_17,111.0,29144.0,-0.226,0.5,-0.242,0.569,59.0,1,0.5379957069707763,1,0.590804598,0.581632653,20814.0,32.4,805.0,8.5,0.08272642046537802,0.10226772187765848,0.18172673997393968,0.8193041024636345,0.0,0.0,0.3669307685789339
2012,TX_17,112.0,21182.0,0.604,0.342,0.604,0.325,58.0,0,0.3717630156505765,1,0.443678161,0.5204081629999999,22428.0,31.8,844.0,7.7,0.11798282289572085,0.128561200775235,0.15292852568315485,0.756161747802522,1.0,0.0,0.3669307685789339
2014,TX_17,113.0,21182.0,0.604,0.342,0.608,0.313,60.0,0,0.0,1,0.462068966,0.540816327,24181.0,32.3,893.0,4.8,0.10974517361997754,0.13258645870910124,0.1585568350242045,0.7449115112997212,0.0,0.0,0.3669307685789339
2016,TX_17,114.0,21182.0,0.604,0.342,0.61,0.29,62.0,0,0.3340861116284845,1,0.432183908,0.448979592,26277.0,32.3,926.0,4.6,0.11247214281776877,0.13116303243639113,0.15895065374145909,0.7468152908040455,0.0,0.0,0.3669307685789339
2006,TX_18,109.0,29573.0,-0.459,0.134,-0.491,0.213,56.0,1,1.0,0,0.464367816,0.484848485,18869.0,31.5,767.0,9.4,0.06458553201400362,0.38176035169186207,0.17703958716965199,0.410333859803629,1.0,1.0,0.7565994669031507
2008,TX_18,110.0,29573.0,-0.459,0.134,-0.5379999999999999,0.003,58.0,1,0.8003495824431929,0,0.535632184,0.5,23057.0,32.2,792.0,7.0,0.07393171853619328,0.3803395501487965,0.16964135814116574,0.43396571218021385,0.0,1.0,0.7565994669031507
2010,TX_18,111.0,29573.0,-0.459,0.134,-0.502,0.065,60.0,1,0.7917288186157518,1,0.590804598,0.581632653,20632.0,31.5,828.0,11.1,0.0731472100318722,0.3639563906777618,0.1737739233199499,0.5149361789303368,0.0,1.0,0.7565994669031507
2012,TX_18,112.0,29573.0,-0.459,0.134,-0.489,0.319,62.0,1,0.7201861645864185,1,0.443678161,0.5204081629999999,20553.0,31.3,840.0,11.6,0.07460341940300341,0.3989690201050633,0.17621649212980464,0.4535820204967647,1.0,1.0,0.7565994669031507
2014,TX_18,113.0,29573.0,-0.459,0.134,-0.449,0.184,64.0,1,0.7686319242212386,1,0.462068966,0.540816327,23895.0,31.8,883.0,7.1,0.08717362002738369,0.3934393696424671,0.17312589569692546,0.44845846896426794,0.0,1.0,0.7565994669031507
2016,TX_18,114.0,29573.0,-0.459,0.134,-0.484,0.214,66.0,1,0.7435268598675082,1,0.432183908,0.448979592,23959.0,32.4,916.0,8.1,0.08870365478210508,0.363454973125108,0.16486653999735826,0.4824195531350654,0.0,1.0,0.7565994669031507
2006,TX_19,109.0,20353.0,0.628,0.322,0.631,0.336,57.0,0,0.4066742032262272,0,0.464367816,0.484848485,18772.0,33.4,617.0,5.8,0.08591870918077828,0.054749672533427454,0.17563618273623613,0.786602851887744,1.0,0.0,0.0
2008,TX_19,110.0,20353.0,0.628,0.322,0.598,0.321,59.0,0,0.3054059401587267,0,0.535632184,0.5,21914.0,33.2,661.0,3.9,0.0909984787760872,0.05296788095601003,0.16513199381946747,0.8502386438692285,0.0,0.0,0.0
2010,TX_19,111.0,20353.0,0.628,0.322,0.64,0.175,61.0,0,0.25616802998265137,1,0.590804598,0.581632653,20469.0,33.2,684.0,7.1,0.08900621091104433,0.05517183616826789,0.1728758929718942,0.8208843147419966,0.0,0.0,0.0
2012,TX_19,112.0,20353.0,0.628,0.322,0.685,0.293,63.0,0,0.19678438084563366,1,0.443678161,0.5204081629999999,21675.0,33.0,694.0,7.0,0.08544842124299916,0.06160175875847024,0.17462403146776082,0.8204661953284391,1.0,0.0,0.0
2014,TX_19,113.0,20353.0,0.628,0.322,0.677,0.247,65.0,0,0.0,1,0.462068966,0.540816327,22544.0,32.9,736.0,4.9,0.08730200640916963,0.061754266989441274,0.17889115251099927,0.807487277548173,0.0,0.0,0.0
2016,TX_19,114.0,20353.0,0.628,0.322,0.665,0.158,67.0,0,0.1922449784085004,1,0.432183908,0.448979592,24457.0,33.1,759.0,4.8,0.09170737285781967,0.06105792531843405,0.1867229746287432,0.8363897011974972,0.0,0.0,0.0
2006,TX_2,109.0,20528.0,0.594,-0.03,0.5489999999999999,0.093,58.0,0,0.435924822757923,0,0.464367816,0.484848485,25766.0,35.9,870.0,7.2,0.10381771702154127,0.2155146005369605,0.18834819762394306,0.6544657751213646,1.0,0.0,0.3727126352152847
2008,TX_2,110.0,20528.0,0.594,-0.03,0.5670000000000001,0.25,60.0,0,0.3325219443829756,0,0.535632184,0.5,29631.0,35.2,938.0,5.9,0.10963920566260324,0.1928035163607012,0.1750018109568061,0.6893083697249416,0.0,0.0,0.3727126352152847
2010,TX_2,111.0,20528.0,0.594,-0.03,0.586,0.319,62.0,0,0.0,1,0.590804598,0.581632653,25952.0,34.3,970.0,9.6,0.10758037646898834,0.2252203246412288,0.1785577125271825,0.6563728878865833,0.0,0.0,0.3727126352152847
2012,TX_2,112.0,20528.0,0.594,-0.03,0.623,-0.203,64.0,0,0.0,1,0.443678161,0.5204081629999999,33725.0,34.0,1164.0,5.3,0.1573601334996261,0.10744142274299844,0.13094750634673655,0.7281274207211719,1.0,0.0,0.3727126352152847
2014,TX_2,113.0,20528.0,0.594,-0.03,0.653,-0.245,66.0,0,0.3352208380520951,1,0.462068966,0.540816327,35863.0,35.0,1197.0,4.6,0.17049812065758002,0.09648782630862436,0.13122718619320614,0.7062151182656896,0.0,0.0,0.3727126352152847
2016,TX_2,114.0,20528.0,0.594,-0.03,0.537,-0.192,68.0,0,0.30370633478599435,1,0.432183908,0.448979592,37353.0,35.0,1293.0,5.2,0.1736354984595889,0.12652534046804895,0.1318840728418212,0.6660758123391931,0.0,0.0,0.3727126352152847
2006,TX_20,109.0,29943.0,-0.34700000000000003,0.262,-0.309,0.193,61.0,1,0.6716988343206574,0,0.464367816,0.484848485,18722.0,31.1,678.0,7.5,0.06330148353029923,0.06524287911303951,0.18601581184836066,0.6017390694165873,1.0,1.0,1.0
2008,TX_20,110.0,29943.0,-0.34700000000000003,0.262,-0.4320000000000001,0.494,63.0,1,1.0,0,0.535632184,0.5,19713.0,32.0,741.0,6.0,0.0640961914861921,0.06535433883840402,0.1809298490665668,0.7706277904543047,0.0,1.0,1.0
2010,TX_20,111.0,29943.0,-0.34700000000000003,0.262,-0.385,0.187,65.0,1,0.7406084371345625,1,0.590804598,0.581632653,20680.0,31.5,761.0,9.4,0.06854721519040659,0.07495236851674789,0.1676249124240599,0.7452638791192282,0.0,1.0,1.0
2012,TX_20,112.0,29943.0,-0.34700000000000003,0.262,-0.35700000000000004,0.37,67.0,1,0.6487135240370788,1,0.443678161,0.5204081629999999,22508.0,32.3,853.0,9.1,0.08825446107995699,0.046501492215161234,0.15741382578509058,0.7606450907712338,1.0,1.0,1.0
2014,TX_20,113.0,21362.0,-0.395,-0.001,-0.387,0.109,40.0,1,0.6561562885870524,1,0.462068966,0.540816327,22429.0,31.5,888.0,7.6,0.0936089491230347,0.05459877477874308,0.1578000028841074,0.8042045041891658,0.0,1.0,1.0
2016,TX_20,114.0,21362.0,-0.395,-0.001,-0.418,0.015,42.0,1,1.0,1,0.432183908,0.448979592,25265.0,32.2,915.0,6.5,0.10261508378405368,0.054119303638668716,0.1690343440676188,0.8267375853356103,0.0,1.0,1.0
2006,TX_21,109.0,15445.0,0.425,0.061,0.379,0.355,59.0,0,0.3660559136665428,0,0.464367816,0.484848485,32486.0,36.4,1122.0,4.9,0.19696809627758086,0.036634866892807816,0.12325159582254072,0.8152460716990498,1.0,0.0,0.3899985573975452
2008,TX_21,110.0,15445.0,0.425,0.061,0.433,0.16,61.0,0,0.35803310307235925,0,0.535632184,0.5,29994.0,35.4,1043.0,4.4,0.15593811261573726,0.06297071508278795,0.12688602708327051,0.8352335856681847,0.0,0.0,0.3899985573975452
2010,TX_21,111.0,15445.0,0.425,0.061,0.339,0.479,63.0,0,0.0,1,0.590804598,0.581632653,29976.0,37.3,1033.0,7.6,0.15956808086291813,0.06762308752251496,0.12710513421560532,0.8149126661161094,0.0,0.0,0.3899985573975452
2012,TX_21,112.0,15445.0,0.425,0.061,0.396,0.462,65.0,0,0.2880782692669029,1,0.443678161,0.5204081629999999,31395.0,37.1,1083.0,6.2,0.19096621734882027,0.02870891644486964,0.12986880245959614,0.8701707189766946,1.0,0.0,0.3899985573975452
2014,TX_21,113.0,15445.0,0.425,0.061,0.502,0.307,67.0,0,0.3689195892569709,1,0.462068966,0.540816327,31672.0,37.8,1128.0,5.1,0.19306829898589126,0.032407105287200304,0.1306934311332698,0.8796029705425548,0.0,0.0,0.3899985573975452
2016,TX_21,114.0,15445.0,0.425,0.061,0.57,0.244,69.0,0,0.0,1,0.432183908,0.448979592,33589.0,37.8,1205.0,3.8,0.19557969843499448,0.03729909132720922,0.1350765100003729,0.8628326724427262,0.0,0.0,0.3899985573975452
2006,TX_22,109.0,15094.0,0.593,0.059,0.454,0.222,59.0,0,0.4269263013489826,0,0.464367816,0.484848485,30407.0,34.1,1144.0,6.4,0.13511637231220053,0.1306552686809488,0.15512884607769373,0.6563873599176335,1.0,0.0,0.4047842693172483
2008,TX_22,110.0,29761.0,-0.179,0.18600000000000005,-0.025,0.332,63.0,1,1.0,0,0.535632184,0.5,33961.0,33.8,1211.0,4.5,0.14780438459373044,0.12669503065645318,0.14062031542160347,0.6738400554768514,0.0,0.0,0.4047842693172483
2010,TX_22,111.0,20948.0,0.54,0.308,0.542,0.146,48.0,0,0.4638663471848979,1,0.590804598,0.581632653,31587.0,34.8,1235.0,7.9,0.1325617031952755,0.15117296360260365,0.14363113152353876,0.6418776069011981,0.0,0.0,0.4047842693172483
2012,TX_22,112.0,20948.0,0.54,0.308,0.505,0.5489999999999999,50.0,0,0.30639772183260205,1,0.443678161,0.5204081629999999,36986.0,34.7,1366.0,5.1,0.16743429640008736,0.12419751836717298,0.1101470972141567,0.6312886589699466,1.0,0.0,0.4047842693172483
2014,TX_22,113.0,20948.0,0.54,0.308,0.5670000000000001,0.345,52.0,0,0.33297076028247485,1,0.462068966,0.540816327,41724.0,35.5,1366.0,4.0,0.17593549670142428,0.13611443246574367,0.11386531204501875,0.6245651207840961,0.0,0.0,0.4047842693172483
2016,TX_22,114.0,20948.0,0.54,0.308,0.602,0.249,54.0,0,0.32173766853838137,1,0.432183908,0.448979592,40287.0,35.8,1451.0,6.2,0.1781798873846021,0.13337992550547026,0.11666800921708133,0.6040659990220182,0.0,0.0,0.4047842693172483
2006,TX_23,109.0,39302.0,0.4,0.136,0.419,0.297,52.0,0,0.2980312176187108,0,0.464367816,0.484848485,21074.0,33.5,777.0,6.8,0.11010457714849027,0.02365662249013557,0.1422563234041239,0.7782130511663582,1.0,0.0,0.4930055982723759
2008,TX_23,110.0,29771.0,-0.349,0.238,-0.306,0.476,62.0,1,0.5428461964156486,0,0.535632184,0.5,20917.0,33.0,762.0,5.1,0.0911821119473845,0.029397185912575414,0.14876707778863793,0.8152334445124788,0.0,0.0,0.4930055982723759
2010,TX_23,111.0,29771.0,-0.349,0.238,-0.31,0.336,64.0,1,0.5708653874808952,1,0.590804598,0.581632653,21898.0,33.0,801.0,9.5,0.09143967031641964,0.028836673751805764,0.15059664121848632,0.8270071474000534,0.0,0.0,0.4930055982723759
2012,TX_23,112.0,21183.0,0.5710000000000001,0.522,0.562,0.418,63.0,0,0.4736112966856773,1,0.443678161,0.5204081629999999,21121.0,33.0,728.0,7.8,0.08378785894052103,0.03153297528699913,0.14891345851019652,0.8409819982775871,1.0,0.0,0.4930055982723759
2014,TX_23,113.0,21363.0,-0.21600000000000005,0.378,-0.206,0.332,53.0,1,0.5247770365263837,1,0.462068966,0.540816327,22761.0,32.8,762.0,6.9,0.08173831843606237,0.03378628392588277,0.15568063013908753,0.8536048794336929,0.0,0.0,0.4930055982723759
2016,TX_23,114.0,21550.0,0.376,0.233,0.414,0.213,39.0,0,0.4892351728061442,1,0.432183908,0.448979592,22216.0,33.5,815.0,6.7,0.08549778509180482,0.03854354261110768,0.15366443105839492,0.8029753772588959,0.0,0.0,0.4930055982723759
